common_voice_en_181.mp3	A large piece suddenly came off and fell with a loud and sharp noise.
common_voice_en_9443.mp3	"Because my eyes are not yet accustomed to the desert," the boy said.
common_voice_en_7851.mp3	I can learn something from the desert, too.
common_voice_en_60561.mp3	And you've told me about omens.
common_voice_en_46118.mp3	The top had certainly ceased to rotate.
common_voice_en_524801.mp3	They shouted consolation and promises and went off back to the town again to get help.
common_voice_en_56062.mp3	They were relieved and happy.
common_voice_en_577109.mp3	Sadly, my dream of becoming a squirrel whisperer may never happen.
common_voice_en_65560.mp3	It said that the darkest hour of the night came just before the dawn.
common_voice_en_35486.mp3	He looked like an Arab, which was not unusual in those parts.
common_voice_en_162458.mp3	It was dropping off in flakes and raining down on the sand.
common_voice_en_187770.mp3	And the sand and gravel had been flung violently in every direction.
common_voice_en_67938.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_18822.mp3	The top had certainly ceased to rotate.
common_voice_en_161651.mp3	I'm never more aware of a room's acoustics than when I'm trying to enjoy a snack I have no intention of sharing.
common_voice_en_186207.mp3	"There's life here," the boy said to the alchemist.
common_voice_en_608273.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_101064.mp3	I think they perceived that nothing was to be done at the moment.
common_voice_en_35260777.mp3	These sets are located in the desert of Tabernas.
common_voice_en_37058124.mp3	A good marinade has a balance of acid, oil, and spice.
common_voice_en_37475745.mp3	India and Israel have also embarked on extensive space cooperation.
common_voice_en_34007574.mp3	Montini played two test matches and nine tour matches for South Africa.
common_voice_en_34842722.mp3	Andre climbs out of the water and Angela climbs out after him.
common_voice_en_35116708.mp3	Hoffman retained Wesley Westbrook as the warden of Cook County Jail.
common_voice_en_37805055.mp3	Leese was born in Lytham Saint Annes, Lancashire, England and educated at Giggleswick School.
common_voice_en_33565535.mp3	It refers to the white colouration of the underside of the leaves.
common_voice_en_31189001.mp3	Munro would go on to win the Silver medal.
common_voice_en_33014932.mp3	She held the post for just over five months.
common_voice_en_36322531.mp3	Letterboxers organize events, usually called "meets" or "gatherings".
common_voice_en_32762812.mp3	Ruhollah Khomeini was the supreme leader of Iran during this term.
common_voice_en_32640199.mp3	Various organisations and celebrities also adopted animals in Ranchi Zoo.
common_voice_en_32684995.mp3	Leeds was represented by one member in the Legislative Assembly.
common_voice_en_36505759.mp3	Patrick was adopted at a young age after being labeled "unadoptable".
common_voice_en_32838762.mp3	Elle does it without telling Lee.
common_voice_en_681449.mp3	Then suddenly he noticed it with a start.
common_voice_en_574618.mp3	The sheep had taught him that.
common_voice_en_32754849.mp3	Their father became their dance trainer and manager.
common_voice_en_25575607.mp3	This section represented the first part of the planned Fremantle Eastern Bypass.
common_voice_en_32647377.mp3	They have been mentioned as seven people.
common_voice_en_35777936.mp3	I cancelled my engagements on the cocktail circuit.
common_voice_en_33346997.mp3	Parts of the coffin were found spread over multiple locations in the tomb.
common_voice_en_200063.mp3	What had been next to him five minutes ago was now at the other side.
common_voice_en_563778.mp3	Children jumping in puddles.
common_voice_en_32660342.mp3	The programme is narrated by Sir David Attenborough.
common_voice_en_491689.mp3	We speak of them only to children.
common_voice_en_31335433.mp3	They selected Bud Osborne and Edmund Cobb to join the cast.
common_voice_en_35833978.mp3	The country is covered with forest.
common_voice_en_33428591.mp3	Lord Amherst bought some of the important Egyptian objects.
common_voice_en_132238.mp3	The top had certainly ceased to rotate.
common_voice_en_32979016.mp3	Yeung is the chief of the Hong Kong Lesbian and Gay Film Festival.
common_voice_en_31503201.mp3	She had to be lightened to be gotten off.
common_voice_en_35193131.mp3	With this liberty there arose a new sort of literary expression.
common_voice_en_32330796.mp3	Lafayette won the Middle Three Conference championship.
common_voice_en_33718724.mp3	At some point Captain Crocker replaced Harvey.
common_voice_en_31219164.mp3	The series has received generally positive reviews from critics.
common_voice_en_36305358.mp3	Gait played five seasons on the Philadelphia Wings.
common_voice_en_31138353.mp3	It aimed to encourage modal shift from car to bike for short journeys.
common_voice_en_33563365.mp3	He defeated Fushimi by knockout in the fourth round.
common_voice_en_32120326.mp3	These shows have been commissioned by Stan with an international partner.
common_voice_en_26701091.mp3	Stacy then departs from the studio as the camera stays on a humiliated Barb.
common_voice_en_20800498.mp3	Once these roots reach the ground they grow into woody trunks.
common_voice_en_37246864.mp3	He currently records as MusicOne.
common_voice_en_358499.mp3	The doctor cured him with these pills.
common_voice_en_196311.mp3	The two were taken to a nearby military camp.
common_voice_en_17772433.mp3	Do you have any suspicions as to who they might be?
common_voice_en_554970.mp3	He needed someone to talk to so as to avoid thinking about the possibility of war.
common_voice_en_19729595.mp3	Fobs vary considerably in size, style and functionality.
common_voice_en_486710.mp3	She will also announce the third party's candidate for the presidency.
common_voice_en_22463546.mp3	It was at Richelieu's request that he began to write for the theatre.
common_voice_en_155034.mp3	"Continue in the direction of the Pyramids," said the alchemist.
common_voice_en_17369312.mp3	Dirt and dust everywhere, give me the broom!
common_voice_en_110182.mp3	Strip down the rig until you know exactly where the error is located.
common_voice_en_557633.mp3	Did you find it?
common_voice_en_85894.mp3	Jill caught the ball that Peter had thrown towards her.
common_voice_en_195620.mp3	Then he dropped his spade, picked up his jacket, and came out into the road.
common_voice_en_623134.mp3	They said nothing else.
common_voice_en_653372.mp3	He stood irresolute for a moment and then scrambled out of the pit.
common_voice_en_208344.mp3	two horsemen waiting ahead of them.
common_voice_en_189965.mp3	It's easy, and yet I've never done it before, he thought.
common_voice_en_19614271.mp3	The parish includes the village of Perham Down.
common_voice_en_24754407.mp3	The landscape is dominated by forests.
common_voice_en_23351037.mp3	His primary nemesis is Vlad Masters, a billionaire celebrity who is also a half-ghost.
common_voice_en_24671806.mp3	The British weekly "The Economist" published "Yanukovich's friends: A human-rights group that defends dictators".
common_voice_en_22384888.mp3	He was a founder and the first chairman of the liberal Air America Radio.
common_voice_en_123943.mp3	She refilled her vessel and left.
common_voice_en_219582.mp3	It was dropping off in flakes and raining down on the sand.
common_voice_en_603095.mp3	"Thank you," said the boy.
common_voice_en_39894.mp3	Seems like it ought to be fixable in software.
common_voice_en_694789.mp3	It was, however, still so hot from its flight through the air.
common_voice_en_655434.mp3	It always helps to be learning something new and exciting.
common_voice_en_25869004.mp3	He takes this as a sign to remarry.
common_voice_en_165067.mp3	"I have known true alchemists," the alchemist continued.
common_voice_en_539051.mp3	Work in progress.
common_voice_en_125170.mp3	On the second day, the boy climbed to the top of a cliff near the camp.
common_voice_en_658470.mp3	It was there that the wise man lived.
common_voice_en_25245713.mp3	At the time, he had never seen a baseball game.
common_voice_en_637938.mp3	My review of the sun: one star.
common_voice_en_597592.mp3	"I'll be back," the boy said.
common_voice_en_128371.mp3	"I'll be back," the boy said.
common_voice_en_109776.mp3	The book that most interested the boy told the stories of the famous alchemists.
common_voice_en_57056.mp3	She likes you.
